image_id,prediction,ground_truth
9e648752-0e9c-4e77-a793-fa245789204d,"canvas, oil paint","canvas, oil paint"
9e73d36e-97ad-4ee5-9a12-c86406e446bf,"oil paint, panel","gold, panel, tempera"
9e73f0af-02cf-40a3-ac62-8efef29548fc,"canvas, oil paint","canvas, oil paint"
9ec4ecd5-5366-4239-849a-9bc624b6f2a8,"paper, watercolor paint","gouache paint, watercolor paint"
9ef72cf1-70d8-4766-9ede-07c7c0321875,"canvas, oil paint","canvas, oil paint"
9f34c7cb-1368-4326-a3c6-c0c0798ec67b,"canvas, oil paint","canvas, oil paint"
9f784982-99dc-4cb3-8b2f-88031bba6f00,"canvas, oil paint","canvas, oil paint"
9f8475d1-5c93-4707-aa8e-0cbc2e434663,"canvas, oil paint","canvas, oil paint"
9fd9f1f4-c0cc-4aa6-8500-be0a8d9cee4c,"canvas, oil paint","canvas, oil paint"
9fde4c8a-90eb-477e-a8f7-df638591d376,"canvas, oil paint","canvas, oil paint"
9fff1420-f41d-47fb-a9a1-71e0287abc7f,"oil paint, panel","oil paint, panel"
a018f8fb-7cc4-434a-ac18-0b20fa55b3bc,"canvas, oil paint","canvas, oil paint"
a02463f2-8ee9-4bfa-b95b-94136a7bebaf,"canvas, oil paint","canvas, oil paint"
a09230a9-4e45-49af-bf15-10ae347c17a1,"canvas, oil paint","canvas, oil paint"
a0c4c942-5ebf-4719-b87d-10df21e1fe0d,"canvas, oil paint","canvas, oil paint"
a0fa55ed-226c-4985-ac5a-5d0a35db9e16,"oil paint, panel","oil paint, panel"
a16aedcf-1a21-4b4c-984d-17d2cdcb2628,"canvas, oil paint","canvas, oil paint"
a1bc1f32-c281-4713-81b5-059f3215e0ab,"canvas, oil paint","canvas, oil paint"
a1cf0aa5-f309-4d51-b68e-ce4e8413f4fc,"canvas, oil paint","canvas, oil paint"
a1f40470-412f-4798-bae5-cff80d4d252b,"canvas, oil paint","canvas, oil paint"
a2161a9c-c81d-4f74-961b-b37d90dabef6,"oil paint, panel","canvas, oil paint"
a21b4669-7e0b-4511-91e6-6567cb245438,"canvas, oil paint","canvas, oil paint"
a24a9b3b-98d4-4c31-a4a1-769749365215,"canvas, oil paint","canvas, oil paint"
a2863b89-4f1b-43a3-bcf1-0bfb7d867a05,"canvas, oil paint","canvas, oil paint"
a322785a-720d-4a31-828f-70703c3c7316,"canvas, oil paint","canvas, oil paint"
a3552502-1e3c-4da3-b79a-4f9cac0f54f4,"canvas, oil paint","canvas, oil paint"
a3703793-6151-44ab-a3f9-5189832e05ee,"canvas, oil paint","canvas, oil paint"
a387cfcb-1dd5-4c04-9a3f-d14c061acb64,"canvas, oil paint","canvas, oil paint"
a39f596e-82bb-4479-8a9a-c2bf8c4d86b3,"oil paint, panel","canvas, oil paint"
a3d6dec3-d5cf-4837-9cac-01d7ac1f0232,"canvas, oil paint","canvas, oil paint"
a3da64a6-ad3c-4f13-8647-cce985bb17a8,"canvas, oil paint","canvas, oil paint"
a4069b8c-0fb3-47e6-8663-1434bceb777c,"canvas, oil paint","paper, watercolor paint"
a4320a7c-d044-43e0-b91c-f899008872d2,"canvas, oil paint","canvas, oil paint, paper"
a43a31a5-6763-4e39-8eff-1717c04c3248,"canvas, oil paint",oil paint
a44d654a-7b15-4195-bd88-65773531dff2,"canvas, oil paint","canvas, oil paint"
a469e0c0-e3ee-42f3-865b-3688c21066bb,"canvas, oil paint","canvas, oil paint"
a46d8d7c-7f04-48d7-9479-a5d2b71ff563,"canvas, oil paint","copper, oil paint"
a48b9a21-5a54-4d36-a6aa-b0351b56fc51,"canvas, oil paint","canvas, oil paint"
a48e35a2-f8de-4d6f-bf7c-5e5974ff2ce2,"canvas, oil paint","oil paint, panel"
a4cd3126-7f1d-4603-9582-db28c9a575a2,"canvas, oil paint","canvas, oil paint"
a4e3a4b7-95af-4d4f-b3f3-2d1cd3af535f,"canvas, oil paint","oil paint, panel"
a54367be-e114-430d-b62c-adc0b834e9e4,"canvas, oil paint","canvas, oil paint"
a548bc24-1395-4f97-ad6f-ce6e55bac647,"canvas, oil paint","canvas, oil paint"
a550c2a0-8fb5-431e-90b0-4f22fb5e8382,"canvas, oil paint","copper, oil paint"
a56c8d32-ffea-4595-ba7e-6b2876bf700a,"canvas, oil paint","canvas, oil paint"
a59f931d-6476-4161-859d-516e293aae11,"canvas, oil paint","canvas, oil paint"
a603688f-ee0f-48ce-8959-cc8c83d2cb1c,"canvas, oil paint","canvas, oil paint"
a65ab0fa-e70a-486c-b9cc-0a158c5e3d6d,"canvas, oil paint","canvas, oil paint"
a6638bc1-783e-443b-a080-ae8d096391a6,"canvas, oil paint","oil paint, wood"
a6dce8b6-82b8-4614-856e-b22e2551477b,"canvas, oil paint","oil paint, panel"
a6f1cae5-bf74-4c66-bcf3-92e12b320a3a,"oil paint, panel","oil paint, panel"
a722d034-7412-4580-93c6-415d96de2132,"canvas, oil paint","cardboard, oil paint"
a75a90f0-c09a-4ae2-bb5e-5ecfb731fc0c,"canvas, oil paint","oil paint, panel"
a77c455b-9f5e-4535-939d-ae23feca6441,"canvas, oil paint","canvas, oil paint"
a78de425-9a03-4fba-a354-19f56d8c9d86,"canvas, oil paint","canvas, oil paint"
a7f48d8b-269d-478d-a3d8-d634a3cf1d9b,"canvas, oil paint","cardboard, oil paint"
a82dd887-d08d-4b2c-bf60-fa7675d36fd6,"oil paint, panel","oil paint, panel"
a8419fe4-2c0c-40f7-b3d7-37307b30638f,"canvas, oil paint","canvas, oil paint"
a8650e7d-11fc-4672-b962-9516070bf575,"oil paint, panel","oil paint, panel"
a8949544-e956-4707-8bea-d1f0e26bd491,"canvas, oil paint","canvas, oil paint"
a8de9347-62a7-4f45-aa6d-9c3a3657d5a4,"canvas, oil paint","canvas, oil paint"
a9030e09-d712-46b0-9fe4-bcd1744393a1,"canvas, oil paint","canvas, oil paint"
a923132c-1438-457c-a32f-c7270855a942,"canvas, oil paint","canvas, oil paint"
a9d5ef76-fff4-4ff7-a2fa-295acc5c4a95,"canvas, oil paint","canvas, oil paint"
a9d6cd53-58cb-410a-b03d-9f711c477bcd,"canvas, oil paint","canvas, gouache paint, paper, pastel"
aa643df8-7548-4f72-8005-849dc1aee7d9,"oil paint, panel","oil paint, plaster"
aa89b236-2444-41a9-a6de-2eb415efcda8,"canvas, oil paint","canvas, oil paint"
aaa487de-d0a2-486b-90a8-bde2c14fdfa2,"oil paint, panel","oak panel, oil paint"
aacd6a64-6ab8-44b1-ad78-2d31e799e1c1,fresco,fresco
ab35ee54-813a-4974-8c7c-8547943b46eb,"canvas, oil paint","canvas, oil paint"
ab69540b-6d86-4449-bac5-946d15475c9d,"canvas, oil paint","canvas, oil paint"
abcd0236-8c0b-48d8-ab3e-19a64e0bfe27,watercolor paint,gouache paint
abe39348-0421-4b90-b530-73683caabab8,"canvas, oil paint","canvas, oil paint"
abe3f990-de13-4440-94ba-891e194b7f3d,"canvas, oil paint","canvas, oil paint"
ac2a6b85-f7f3-49b6-9e10-8a6da01bba30,"canvas, oil paint","canvas, oil paint"
aca0cab6-cbab-4995-b5ff-58c4d5e3fa31,"canvas, oil paint","canvas, oil paint"
acc41796-965a-4bf4-a5b0-013e12dd5bd8,"canvas, oil paint","canvas, oil paint"
accb7df5-e6f6-4dd8-9cfc-2d5cac7d55ef,"canvas, oil paint","canvas, oil paint"
acea0325-f465-47c3-a4ff-c102a8f1f40a,"canvas, oil paint","canvas, oil paint"
acfd0886-d781-4819-bea8-b39cb0c8ac26,"canvas, oil paint","canvas, oil paint"
ad2de881-489c-418f-a7e5-88313457cfde,"canvas, oil paint",watercolor paint
ad50a4ba-d3dc-4b0a-8d42-9b22795e8daf,"canvas, oil paint","canvas, oil paint"
ad6a4d57-ec3f-4921-8f66-9b7e899bddec,"canvas, oil paint","canvas, oil paint"
ad828c11-a8dc-4312-83fa-71a6ab662f49,"canvas, oil paint","canvas, oil paint"
ad904f4d-d6cb-4844-b1f9-cb33e193bbac,"canvas, oil paint","oil paint, panel"
adb002ca-a11a-4498-bda6-2a119b87981d,"canvas, oil paint","canvas, oil paint"
ae0406ce-1613-4ecf-a460-a1226873c4c7,"canvas, oil paint","canvas, oil paint"
ae04f006-ec4a-4300-aa96-403ff523f997,"panel, tempera","panel, tempera"
aed967bf-4a55-4103-93b4-b00f01e0f45b,"canvas, oil paint","canvas, oil paint"
af172715-1457-46b1-86f8-f55778fd07cf,"canvas, oil paint","canvas, oil paint"
af47d3f9-dfbf-468b-9d6e-3c4ec80e8d11,"canvas, oil paint","canvas, oil paint"
af4c2160-6d1b-41b4-a3b8-2b2c98a4b89a,"canvas, oil paint","cardboard, wax crayon"
af56c057-6960-4dc5-a575-0247b0397777,"canvas, oil paint","canvas, oil paint"
afed3b5b-4064-48f6-a73e-ac7379c10c10,"canvas, oil paint","oil paint, panel"
b0183978-269f-4f95-803e-3864e267f604,"canvas, oil paint","canvas, oil paint"
b03dd27e-253b-4555-83e2-7ec8f29f49f9,"canvas, oil paint","canvas, oil paint"
b06923e5-0eb3-4e40-be22-ad014b542a3f,"canvas, oil paint","oil paint, panel"
b08afd08-dad5-4354-a82a-86a6652e619e,"canvas, oil paint","oil paint, panel"
b0c9daef-9552-4d2b-9a43-25451e1121c8,"canvas, oil paint","oil paint, panel"
b0de4743-f4e0-4948-9880-97ff4c0928c6,"gold, tempera",verre églomisé
b172189a-16fe-4cde-82ba-a26373e34b92,"canvas, oil paint","canvas, oil paint"
b197cedd-861e-4d6c-9ec3-ef03b7093992,"oil paint, panel","oil paint, panel"
b203edca-4f96-4749-b601-89ef4d48b521,"canvas, oil paint","canvas, oil paint"
b298cf93-1c91-41f4-a227-454d8e1ab36e,"canvas, oil paint","canvas, oil paint"
b29d4d75-835d-4733-93ff-64c3681857d0,"canvas, oil paint","canvas, oil paint"
b2cbd33f-f9e5-4fdc-a2b9-b7bce1c13e43,"canvas, oil paint","canvas, oil paint"
b2dfb20c-a00a-41c7-a1f5-db32528ddaf6,"canvas, oil paint","oil paint, panel"
b2fa7cb2-610f-43ce-9ccc-5be883f8afde,"canvas, oil paint","canvas, oil paint"
b324fdcd-d1c3-4bab-8436-6da28a7671e7,"canvas, oil paint","canvas, oil paint"
b3826220-9cb5-4c6c-9f41-6ea5b285a918,oil paint,"panel, poplar wood, tempera, wood"
b386b930-9ad4-4c48-956e-62c8241b667d,"canvas, oil paint","canvas, oil paint"
b396e765-dd0a-4e1e-af66-ae48b9138614,"canvas, oil paint","canvas, oil paint"
b3e0c4f0-2d0a-4cb2-a41f-c76b730583b7,"canvas, oil paint","canvas, oil paint"
b3ed169c-d41a-4607-9920-f7d336ef92dc,"canvas, oil paint","oil paint, panel"
b41158aa-b76c-4130-ba75-7f97dc93ed00,"canvas, oil paint","canvas, oil paint"
b4802509-b2ec-49de-97db-3760373c3307,"canvas, oil paint","canvas, oil paint"
b4934b44-58d9-4318-b3cd-814ef99f3887,"canvas, oil paint","ivory, watercolor paint"
b4b694e1-1e5c-4e15-abc8-2622714aa563,"canvas, oil paint","canvas, oil paint"
b50db712-02f9-40d8-8073-e6b1f00be376,"canvas, oil paint","canvas, oil paint"
b52232c4-5ab2-4b0a-ab21-9e170c42e454,"panel, tempera","panel, tempera"
b538a654-f7cc-483d-94eb-fb70f45bd87d,"canvas, oil paint","cardboard, oil paint, paper"
b553c703-fe88-4c94-acea-6f90046f4b94,"canvas, oil paint","canvas, oil paint"
b5558e22-697c-4b34-bbf9-3ac523a536b1,"canvas, oil paint","canvas, oil paint"
b581c13a-5b31-4167-90d8-14667443370c,"canvas, oil paint","canvas, oil paint"
b5ce8e39-85db-48ad-b694-b9264916f07e,"oil paint, panel","oil paint, panel"
b5daf388-304f-4cb4-95b8-3ae89783d767,"canvas, oil paint","canvas, oil paint"
b5e1c721-c2b4-48ad-86e3-bd559bd18f9e,"canvas, oil paint","canvas, oil paint"
b61f9eff-f934-425c-b002-e274bf370daa,"canvas, oil paint","canvas, oil paint"
b62f04fc-dee6-417f-b1e1-3f5f30ddd9c8,"canvas, oil paint","canvas, oil paint"
b63cac03-4993-4da3-b9e4-561f005f8730,"canvas, oil paint","canvas, oil paint"
b6a52078-f487-4a88-886c-9f1980d9216c,"oil paint, panel","canvas, oil paint"
b6df568b-7003-4cba-841f-54d220277430,"panel, tempera","panel, tempera"
b6e72862-c238-4a1d-aa8a-6b5cdf456778,"canvas, oil paint","canvas, oil paint"
b717c394-e0cd-491f-8d63-1950ba85e109,"oil paint, panel","oil paint, panel"
b728c1a9-cdf7-41f1-bfe6-0136d7d34584,"canvas, oil paint","oil paint, panel"
b75bd415-e171-41df-8489-4963fd944160,"canvas, oil paint","canvas, oil paint"
b7697546-4095-427f-b800-fbd4c8c57adb,"oil paint, panel","oil paint, panel"
b782a56a-a2bf-47e6-a8be-9aa7e5622520,"canvas, oil paint","oil paint, panel"
b7a2a19b-26ae-4560-9db1-714232562a9d,"canvas, oil paint","canvas, oil paint"
b7b8fc73-2934-445c-bcb4-a517610ff344,"canvas, oil paint","canvas, oil paint"
b7dc0ced-7b50-47b1-b58b-7a0f59163932,"paper, watercolor paint","paper, watercolor paint"
b7ff1f74-ca63-41a9-8235-cb224e52c47d,"canvas, oil paint","canvas, oil paint"
b815523d-48d8-4534-a9fa-9e713e10d5e6,"canvas, oil paint","oil paint, paper"
b840b4f4-4ac4-4991-b0e3-8ae7de7dca67,"canvas, oil paint","canvas, oil paint"
b84d3b25-1c3f-4f91-9f67-6e24892ee3bf,"canvas, oil paint","canvas, oil paint"
b8649711-a3f2-4bec-9d88-8d098d7561e2,"canvas, oil paint","canvas, oil paint"
b8bc2262-a42a-40eb-8c70-4cc6837631f0,"canvas, oil paint","canvas, oil paint"
b8e0d964-0bae-420d-8cec-2976574c6ef2,"oil paint, panel","gold, panel, tempera"
b90998a0-c1f3-4f74-b802-479b63662a0c,"oil paint, panel","canvas, oil paint"
b9176846-6399-43aa-810f-312107042b69,"oil paint, panel","canvas, oil paint"
b948111b-48cd-483b-8035-b5da9831c451,"oil paint, panel","canvas, oil paint"
b98dda47-e1fd-4a04-b970-f1c6188b28b7,"canvas, oil paint","canvas, oil paint"
b9990329-3f25-4c45-a6f1-6638a01247bc,"canvas, oil paint","canvas, oil paint"
b9e9d50a-47bc-4a7d-952c-4640d8127f08,"canvas, oil paint","panel, tempera"
ba44e187-137d-4779-9e44-d7fdf0ba4fd5,"canvas, oil paint","canvas, oil paint"
ba49c385-a27b-4b4c-8975-9f47060cf099,"canvas, oil paint","canvas, oil paint"
ba656afa-7faa-4e02-af4d-e706f8a65411,"oil paint, panel","vellum, watercolor paint"
ba7b20ef-6ef7-4338-919c-feff9ed33ee6,"canvas, oil paint","canvas, oil paint"
bad20721-b4ee-469f-929b-4731fd33fcd3,"canvas, oil paint","canvas, oil paint"
bb1c730f-fcd4-438b-8dc9-f0dc69679c7f,"canvas, oil paint","oil paint, paper"
bb29e0fa-9112-4dba-a955-e3825c0d054f,"paper, watercolor paint","gouache paint, watercolor paint, wove paper"
bb2f03fc-6d7f-4a44-ac8a-99ca3e224575,"canvas, oil paint","canvas, oil paint"
bbea9c7f-5e77-4f6f-8c66-bf58d1574aae,"canvas, oil paint","paper, pastel"
bc02db74-22b8-4976-8245-1858e4a5604e,"oil paint, panel","oil paint, panel"
bc0b94e1-e515-4416-bc00-d543bd17e33f,"canvas, oil paint","canvas, oil paint"
bc167b06-b0be-4b60-b483-8ac57e2c8926,"canvas, oil paint","canvas, oil paint"
bc71dc8d-65db-412f-84cc-5bae615e0d24,"oil paint, panel","canvas, oil paint"
bd2c6de7-b404-4011-9b42-f8d492c5a524,"canvas, oil paint","canvas, oil paint"
bd334777-37a4-434c-8f49-16144494384b,"canvas, oil paint","canvas, oil paint"
bd5c895a-3b58-4d81-949f-5949a0437ae3,"oil paint, panel","canvas, oil paint"
bd66a0b1-5e16-4d25-af50-db0e637238ae,"canvas, oil paint","canvas, oil paint"
bd6986c0-0f57-4c3c-8cac-ecd5106ca4ff,"canvas, oil paint","canvas, oil paint"
bda0cad3-af15-408c-a912-66953c4551d9,"canvas, oil paint","canvas, oil paint"
bdee9f98-4ecf-4ed5-ab38-6c18466e403b,"oil paint, panel","oil paint, panel"
be03c8a0-2d0d-4614-a07e-3608c3ab0d3b,"canvas, oil paint","oil paint, panel"
be44891f-de4f-49ca-963b-b2d1253533d8,"canvas, oil paint","canvas, oil paint"
be49b8f5-162b-49c3-b28c-7eec9a24411e,"canvas, oil paint","canvas, oil paint"
be89a1bd-bd81-4dfd-88e2-a0fdaef4a838,"canvas, oil paint","canvas, oil paint"
bea9b10b-0af1-4436-9649-c6908b7a2ea9,"canvas, oil paint","oil paint, panel"
befd8dfb-f4ee-46a0-912c-0631ea6eed89,"canvas, oil paint","canvas, oil paint"
bf246e61-1f35-45d3-911d-9062f4014c7b,"canvas, oil paint","canvas, oil paint"
bf3d58c4-4dd6-44e9-9df0-4324416a2be5,"canvas, oil paint","canvas, oil paint"
bf4940fd-d816-4920-9b8b-1d3e4f38c9a9,"canvas, oil paint","copper, oil paint"
bf4f9de1-13db-4ff9-a4fc-2c7a0268a6ae,"panel, tempera","oil paint, panel"
bfaccbef-7992-4266-884d-f7d9573886f1,"oil paint, panel","panel, tempera"
bfbf5fa6-708b-4192-941b-9a79c3a71c5b,"oil paint, panel","canvas, oil paint"
c023326b-b883-4119-81c6-8a06966b723c,"canvas, oil paint","canvas, oil paint"
c042ab75-9294-4c1c-bd7f-a45034e43e5c,"oil paint, panel","canvas, oil paint"
c05a435d-5bd7-483a-b99b-4323e54e006a,"canvas, oil paint","canvas, oil paint"
c065f9e2-0444-4a55-b9c0-e7ff1d63a6fb,"canvas, oil paint","canvas, oil paint"
c091dca5-dfab-44c2-8211-1a9479c1b550,"canvas, oil paint","oil paint, panel"
c0bd79be-6ab3-4dca-9133-928099ac1205,"canvas, oil paint","oil paint, panel"
c0e5e751-929c-4f71-a6e1-d44c7af7466d,"canvas, oil paint","canvas, oil paint"
c0fb32cd-bda2-421b-855b-59cdad8a31b8,"canvas, oil paint","casein paint, copper"
c1386029-ec61-442d-9707-52d2f2635faf,"canvas, oil paint","canvas, oil paint"
c1690c39-48cd-48ca-8d9b-1003f011b203,"oil paint, panel",oil paint
c192a820-8650-4876-9e0d-ac1acf24e96e,"canvas, oil paint","canvas, oil paint"
c1bb8fb1-bf54-4e83-a658-08958c560b46,"canvas, oil paint","canvas, oil paint"
c1cfb6da-ef0a-4faa-a3b3-dd097f15a905,"oil paint, panel","canvas, oil paint"
c1dc2276-9a6d-4426-9fde-4976e505f19d,"canvas, oil paint","oil paint, panel"
c2475af9-338d-4176-9229-58195f419193,"canvas, oil paint","canvas, oil paint"
c31f9f31-79f5-4e06-8499-ecf647acf5eb,"canvas, oil paint","canvas, oil paint"
c321bf20-2982-421f-916c-08678bb033c6,"oil paint, panel","oil paint, panel"
c37391d5-088f-4c6a-9574-68c6e9ca0ee7,"oil paint, panel","oil paint, panel"
c3afeed2-2397-4f76-ac90-689bc05a23f4,"canvas, oil paint","canvas, oil paint"
c3fbbd97-4800-4f3b-ac9a-b91267742dbd,"canvas, oil paint","canvas, oil paint"
c42ffbd4-e4ed-4811-aa01-64cd7a328a13,"canvas, oil paint","canvas, oil paint"
c45651ce-b421-44d9-acee-3b16176a92f3,"oil paint, panel","oil paint, panel"
c467fe60-eada-4d89-86fe-73acaac90f25,"oil paint, panel","oil paint, panel"
c46e88ba-bc22-4ca3-a7ca-42b2c3afb644,fresco,fresco
c4731790-8d98-49c5-bebc-ed01dfbcc81f,"paper, pastel","canvas, oil paint"
c4b5dc10-cd4b-4bed-85f4-ee207a4004da,"panel, tempera","oil paint, poplar wood"
c4e4887d-fe21-4cf4-ae5d-284c7d8aa8c8,"canvas, oil paint","canvas, oil paint"
c4f25e62-a2f8-43ac-94a0-494a466b5314,oil paint,"oil paint, panel"
c4fadcf0-223d-490f-8cd3-c8cd24f4a32d,"canvas, oil paint","canvas, oil paint"
c501b5b2-0dc7-4be2-bb0d-dc243b9ecf30,"canvas, oil paint","canvas, oil paint"
c542c2f8-791b-434a-8083-927ea2af17df,"oil paint, panel","vellum, watercolor paint"
c5676a77-394c-4d17-955d-1a7adf9cf509,"canvas, oil paint","canvas, oil paint"
c57403ab-62fc-4f7a-83eb-501def86fe5c,"canvas, oil paint","copper, oil paint"
c5b5d71d-30e5-435b-8a20-3f8f5448a8f8,"canvas, oil paint","canvas, oil paint"
c5b6a0b4-f6d5-4cf2-b74c-122ed1b7e219,"canvas, oil paint","canvas, oil paint"
c67bea12-3b44-43f9-8d30-d7b23273ba99,"canvas, oil paint","canvas, oil paint"
c6829e68-eaa7-4418-a5b3-d44cabe49709,"canvas, oil paint",oil paint
c6c90b37-c006-42cb-bdab-1cf43cf0934c,"canvas, oil paint","canvas, oil paint"
c6fd8647-d577-43fe-871f-7f7de58919fa,"canvas, oil paint",oil paint
c7065a66-0d8f-453e-83c1-0d830a661a69,"canvas, oil paint","canvas, oil paint"
c7384ce7-f77f-4e46-b1a9-b2c927a4ba0d,"canvas, oil paint","canvas, oil paint"
c7647870-4046-4abe-a1aa-d049ed19d337,"oil paint, panel",oil paint
c7db9f3d-2668-4a0f-b1f0-527169c11d0b,"canvas, oil paint","canvas, oil paint"
c80e9922-fed5-4548-8895-51f7908dd83a,"canvas, oil paint","oil paint, panel"
c81b49ac-93ad-45c9-b1a1-230aa59fae73,"canvas, oil paint","canvas, oil paint"
c82a8402-cf9e-4c9e-ae3a-695bcc7587ba,"oil paint, panel","panel, tempera"
c8779ab3-7f15-4f89-bdaf-8ab6afd91657,"canvas, oil paint","canvas, oil paint, paper"
c880f063-35bd-4efa-bbc8-2c0ce2abd28b,"canvas, oil paint","oil paint, panel"
c8e16dd6-7f0a-4580-a905-8cffa93e27cf,"paper, ink, watercolor paint","canvas, ink"
c8e5b744-8f25-4ddf-8076-683b496f9268,"canvas, oil paint",oil paint
c92cd1d2-fab2-428e-8171-b21116977f19,"canvas, oil paint","cardboard, oil paint"
c945bb9b-401e-4aae-87e5-0633d0eb7f4b,"oil paint, panel","oil paint, panel"
c94c95e4-ad64-4938-83fb-a91ca3dbee8a,"canvas, oil paint","cardboard, oil paint"
c99d4d51-2317-4f88-b71f-8ba3e20ec522,"canvas, oil paint","canvas, oil paint"
c9eac4e8-17d8-433c-a58f-67cfe6ac6b36,"canvas, oil paint","canvas, oil paint"
ca049666-17e9-4c27-9e7c-2c14b0060dc0,"canvas, oil paint","canvas, oil paint"
ca2afd53-d0a5-491d-8adf-a2a1c6de57a9,"canvas, oil paint","canvas, oil paint"
ca77ce43-3d9f-461d-9561-78f9a2c44f24,"canvas, oil paint","canvas, oil paint"
caee2e21-30db-4374-bd78-89c947e8e103,"canvas, oil paint","oil paint, panel"
cb217312-96e6-47a7-b378-d46a951cbca6,"canvas, oil paint","canvas, oil paint"
cb49d0cc-7a2d-4c0c-b826-a581b5bfecf8,"canvas, oil paint","canvas, oil paint"
cb510417-762e-4844-8497-305199b498a0,"oil paint, panel","canvas, oil paint, panel"
cba44a4a-06fc-4dbd-ad59-45154c073cb0,"panel, tempera","gold leaf, panel, tempera"
cc001ef5-77ec-4773-92ad-31f7a117418b,"canvas, oil paint",oil paint
cc259526-a50f-4200-856f-550728a57565,"canvas, oil paint","canvas, oil paint"
cc37800f-2a49-4bcf-baae-7e4bc930e23c,"canvas, oil paint","canvas, oil paint"
cc771c3c-24c7-40cb-b5a7-6c8fa766311c,"oil paint, panel","oak panel, oil paint"
cccac1e0-70ff-481a-bcac-0fc61ac91b48,"canvas, oil paint","oil paint, panel"
cd03ebda-31a4-4c21-ac90-2e7f27ac74f8,"canvas, oil paint","canvas, oil paint"
cd4778c5-8a9e-495f-a59b-9e18ce3a10ff,"canvas, oil paint","oil paint, panel"
cd488d74-dbd5-41f9-ad59-dfbe53f6bd90,"panel, tempera","panel, tempera"
cdcd2f27-2bba-40fb-afed-fe7bd76407cf,"canvas, oil paint","canvas, oil paint"
cde778f1-af28-4dc6-9d50-56e400bb7807,"canvas, oil paint","canvas, oil paint"
ce38fbab-bc43-4334-ab13-4fef5fa7348e,"oil paint, panel","oak panel, oil paint"
ce61ec51-757a-4dac-9fea-a3ccd7dfc1f0,"canvas, oil paint","canvas, oil paint"
ce7fd073-94da-4542-ab45-f4f9d09c42c3,"panel, tempera","panel, plaster, tempera"
ceda606e-bd5d-4e8f-99e3-ab5f76f6bdbf,"canvas, oil paint","canvas, oil paint"
cf11376d-23d6-4a06-8cfd-44334da3dc76,"canvas, oil paint","canvas, oil paint"
cf1d8159-428a-415f-ad8d-46d009c451d1,"panel, tempera","panel, tempera"
cfba75f1-7cbc-4fb7-9a21-c34b871b48e5,"oil paint, panel","oak panel, oil paint"
cfd39719-1b0d-4be8-a226-f3fc7b904227,"canvas, oil paint","canvas, oil paint"
cfe5ecf2-a6ba-4a33-a607-fb507eb023c7,"oil paint, panel","oil paint, panel"
d066ed5e-f3ab-459b-b83a-7386aef92f8d,"canvas, oil paint","canvas, oil paint"
d0d9f131-3482-4cec-9836-c8cb3e910c71,oil paint,"canvas, oil paint"
d0f47e5c-bab9-46bf-af75-10246328cb65,"oil paint, panel","canvas, oil paint"
d0f58ce9-e63b-4dc0-b948-2fc1739cc73c,"canvas, oil paint","canvas, oil paint"
d142d289-b784-4de1-b113-b53626f91f59,"gouache paint, paper",ivory
d168451b-262e-4aa5-9e88-0482fd01bb3e,"canvas, oil paint","cardboard, oil paint"
d1c161a2-736f-4dbf-9ed6-fff3c0647c51,"oil paint, panel","oil paint, wood"
d1c4651f-cfc3-4f80-ad40-6fc3b40313ae,"canvas, oil paint","canvas, oil paint"
d2444465-4be4-482e-8fde-db18feba04f9,"oil paint, panel",silver
d25db780-7e3e-41ca-9b4a-045edb611341,"panel, tempera","panel, tempera"
d2c1cbff-8b4f-4ed0-9ca1-389b9e1c1739,"oil paint, panel","panel, tempera"
d313d1d3-6e44-4722-924a-58194e307840,"fresco, tempera","plaster, tempera"
d3221298-daf1-435b-a46a-7651a40191ae,"fresco, tempera",fresco
d34cebe2-399f-44fa-98bc-0d7d02a1b48d,"canvas, oil paint","canvas, oil paint"
d3a0c2cc-0bfa-4d16-a34b-35a2074a01e0,"canvas, oil paint","canvas, oil paint"
d3a7802d-cec6-4fb3-916d-cb356bfa371d,"canvas, oil paint","canvas, oil paint"
d3d1638a-2d45-42be-bbbb-099c694b270a,"canvas, oil paint","canvas, oil paint"
d471748b-7283-4a2d-8f83-03efdb1ca9f8,"canvas, oil paint",oil paint
d485d69e-1b19-4e39-a810-53aed54ef74c,"oil paint, panel","canvas, oil paint"
d499fc52-abec-42d0-8158-c6cd83c7ef1f,"canvas, oil paint","canvas, oil paint"
d4e2766e-6dfd-4892-a639-9850812d9463,"canvas, oil paint","canvas, oil paint"
d505c80b-ca05-4939-b329-e246bd517872,"canvas, oil paint","canvas, oil paint"
d53c3fe6-29b7-4309-9160-9d1031890e4f,"canvas, oil paint","canvas, oil paint"
d54c4cd6-1339-4bf4-ae7d-e8134162442e,"canvas, oil paint","canvas, oil paint"
d561e374-fb47-4201-a129-4690624ac29c,"canvas, oil paint","canvas, oil paint"
d564f3f8-84a4-45fc-8379-c56537c94f88,"canvas, oil paint","canvas, oil paint"
d5cd2fa4-19e8-40dd-ad90-77d8ac59c275,"canvas, oil paint","canvas, oil paint"
d5ce2bdb-2159-4700-b958-5a361c5e10c6,"canvas, oil paint","canvas, oil paint"
d5de2f20-025b-46f9-8f3e-dfb69eb5e8ec,"canvas, oil paint","canvas, oil paint"
d5ffef1e-7a2b-4ecc-940e-060b6ebfa614,"canvas, oil paint","canvas, oil paint"
d6c91be2-243d-424b-897a-015457eba3b9,"paper, tempera paint",verre églomisé
