image_id,pred,gt
e4c2f9a1-5382-459a-abf9-4a4eeb38c23c,person,"man, Armand-Jean du Plessis, duc de Richelieu, Henri Coiffier de Ruzé, Marquis of Cinq-Mars, Louis XIII of France"
e4cf9629-1e1c-4dfc-89fd-b28084d92c4c,a woman and child on a swing,"woman, man, dress, girl, swing"
e50bf5ad-00d2-4436-b099-9a182a1c8302,woman in black coat and hat,Frøydis Mjølstad
e5353d6d-740e-4a61-ad33-74eb59bf2766,boats on a river,"tree, boat, river"
e58f61d0-ce8e-4bdd-9637-466b3e78a0dc,"trees, a lake, and a field","broad-leaved tree, sky, cow, artificial pond, meadow, cloud, rural area, shadow, herd, pasture, grazing, spring"
e591beb9-5577-49ef-af67-a06cd3ef404a,person,Demetrius of Thessaloniki
e5c83ba2-775b-45bd-a312-842af038a860,person,Alexander Leeper
e6232e1b-1086-4d52-afc3-3c4bc6adba69,person,"Jesus Christ, Saint Peter"
e64edf5c-07f3-43a2-9651-89c7b4a4cf8a,a woman and her son,"woman, landscape, column, horse, musical instrument, kithara, singer, zither"
e6b175a0-d71a-4a4c-9960-d365745fe38a,ducks and a bucket,duck
e6d17757-22ed-4a31-9853-1ab893081d35,a woman in pink dress,Abigail Smith Babcock
e7511c10-e6bb-4448-85ba-5fa2a5d93246,"a man with a sword, a man in a blue dress, and a man with a shield","sword, body armor, Mars, shield, combat helmet, Ares"
e77ccf78-5103-44a0-bc98-e89ab319a7cd,"a church, a garden, and a house",woman
e7ae9e7b-1a04-4c9a-8723-ce6f2efdc90c,a man with a mustache,Nathan Judels
e7f971d8-e0bd-48ad-8b72-6837c5c5f6b2,person,"architecture, broad-leaved tree, path, bird, child, Jesus Christ, John the Baptist, Jerome, lily, skull, Augustine of Hippo, cave, hermit, lion, penance, beatific vision, meeting"
e8207879-8368-4fd8-a8be-dc19b4f95cab,two women in white dresses,"woman, Yvonne Rouart"
e83d4641-b7f6-4ee6-9a57-5a58f3988c28,woman reading a newspaper,"woman, sitting, window, chignon, dress, broad-leaved tree, table, garden, tableware, chair, plate, reading, curtain, brown hair, morning, wall, Sigrid Kähler, breakfast, newspaper, saucer, myrtle, sideboard, houseplant, food, rushing, tablecloth, terrace, teacup, coffee, flowerpot"
e8628dd6-b785-4f38-9bed-2e2583f0527d,"person, angels",angel
e87c79e5-682d-4cd3-96ca-9358c754c41f,children and woman,school teacher
e8dde052-a309-42e7-ac30-e8cd4728fc73,"a river, and clouds, a city",landscape painting
e902c0e1-06a0-4131-8113-e7f0aafa79d4,"person, the virgin and child","woman, boy, Mary, Christ Child, mother"
e9207f2d-9602-4a15-8dda-e25f30ed7dc9,"a man and his wife, and a woman and her baby, a woman and her baby","woman, putto, quiver, bow, love, Diana, Earth"
e988c8bd-0bbb-4d78-8e77-af56d065222e,person,"portrait, man, Eugène Murer"
e9c84f3b-3d0a-44e7-bec4-fe2d3e6490f8,a man in a red coat and blue tie,Johan Gabriel Stenbock
e9e39102-2968-49e1-8c95-7bea14297fe6,person,Karl Gustav von Redeken
ea25ea6e-0a0c-4542-b255-078dfc62a61a,the king and queen of france,"woman, man, Notre-Dame de Paris, crucifix, Charles XIV John of Sweden, crown, Jacques-Louis David, Carlo Francesco Maria Caselli, drapery, Louise Berg, regalia, Pius VII, Romoaldo Braschi-Onesti, Louis-Philippe de Ségur, Louis-Auguste Juvénal des Ursins dHarville, Hand of Sacred Justice with ring of Saint-Denis, John Armstrong Jr., Elisa Bonaparte, Joachim Murat, Crown of Napoleon, Maria-Letizia Bonaparte, sceptre, Caroline Bonaparte, Pauline Bonaparte, Eugène de Beauharnais, Louis-Alexandre Berthier, Prince of Neufchatel and of Wagram, Émilie de Beauharnais, Charles-Maurice de Talleyrand-Périgord, Joyeuse, Auguste-Jean-Gabriel de Caulaincourt, Joséphine de Beauharnais, Raphaël de Monachis, André Grétry, Étienne Hubert de Cambacérès, Hortense de Beauharnais, Julie Clary, Adélaïde de La Rochefoucauld, Countess of La Rochefoucauld, Auguste-Louis de Talleyrand, Auguste Laurent de Rémusat, Jean Jacques Régis de Cambacérès, Descent from the Cross, Jean-de-Dieu Soult, Ferdinando Marescalchi, Hercule-Ferdinand Laville de Villa Stellone, Hyacinthe-Hughes Timoléon de Cossé-Brissac, Marc Antoine de Beaumont, Martin-Roch-Xavier Estève, Jean-Baptiste Bessières, scepter of Charles V, Bon-Adrien Jeannot de Moncey, Jean-Andoche Junot, François Christophe de Kellermann, Jean-Mathieu-Philibert Sérurier, Halet Efendi, 1795–1820 clothing, Catherine-Dominique Pérignon, Joseph Fesch, orb, Napoleon, Ignazio Degotti, Géraud Duroc, Federico Gravina, Joseph-Marie Vien, Philipp von Cobenzl, Napoleon Charles Bonaparte, Charles-François Lebrun, duc de Plaisance, laurel wreath, Joseph Bonaparte, Louis Bonaparte, François Joseph Lefebvre, Giovanni Battista Caprara Montecuccoli, Jean-Baptiste de Belloy, coronation of Napoleon I"
ea2773f9-f32b-4975-b5ee-5250b56c7aee,person,Saint Apollonia
ea799bcb-90f5-40b1-8f8b-e272788fff4c,a man in a white hat,"portrait, man"
eaa51a6a-3058-462d-91ee-5e818e329486,a man and woman walking through a forest,"tree, mountain"
ead04b8e-a4a2-4f19-a50a-412bd5949e52,a man holding a nut,Lars Grandel
eaec9a35-b789-4048-905a-cd9856451f8a,a house on a cliff overlooking the sea,"landscape, hut"
eb291971-af17-4546-8679-3237cb2f3d27,person,woman
ebd7dcae-baa5-4b1a-91fb-db989ed87776,"river, and people, a city","Rhône, Avignon"
ebf6647e-bb3b-494e-8e05-3d7a0505b0d8,a mountain range and a lake,"mountain, Åre"
ec2ad9fa-90f5-4f88-97e5-99e43ea7309a,person,"Saint Peter, tear"
ecb20858-b39a-4691-9d38-4a89a2e11126,person,hand-in-waistcoat
ecc57828-d461-4437-b2ab-1b68081de443,a man with a beard,"portrait, man"
eccf5efd-46b3-4f17-b121-ef7f7340075b,person,"angel, Jacob"
ececc1f5-0433-4da2-a389-a9238c954f47,person,"smoke, human, hat, overcoat, button, smoking, Vincent van Gogh, gaze towards the viewer, fur, pipe, compress, bandage"
ecf32ac0-7a35-4321-b1c4-9ff9afaab3a0,"a woman and her husband, and a man and his wife","Hermes, Odysseus, Calypso"
ed06422f-2705-4a48-bcaf-9bf9091775bd,a man is being attacked by a group of men,Perseus
ed5f13c6-9565-4cc3-8a56-40563d83cd1f,a man on a horse,"horse, soldier, Frederick IV, Duke of Schleswig-Holstein-Gottorp"
edf28989-42b1-466e-b8c3-bb57a1b3b25a,a man in armor holding a sword,Witte Corneliszoon de With
edff3230-3ed0-43b1-8fd9-690feb378040,"and a person, a river, a castle, people on horseback",tree
ee135039-981c-4eab-8bbf-025b03b2957d,a woman in a black turtleneck,woman
ee8f704b-d8a6-40b4-a65b-110d457c79b8,a woman walking down a snowy street,"landscape, tree, path, winter, snow, Louveciennes"
ef01d7c6-bfb7-49db-9ba9-9dedf4d8c5f7,a man in black with a glove on his hand,"hat, ring"
ef0954a9-2b60-45e1-bb87-ebf7eeb92af9,a woman walking in the field,"woman, landscape, tree, path, spring"
ef84b855-790b-4931-a7ad-fdf63e65f2cd,two women sitting on the beach,"woman, nudity, sitting, sky, female breast, cloud, drapery, standing, towel"
ef98bfdb-a500-4f98-80b1-59ab9e7be8bc,a young boy with long hair,Prince Christian of Denmark
efaf339e-f867-4d4a-8723-71d9d5597f74,two people dancing on the beach,couple
efd7b68a-3ef4-4f5e-9843-3b0515b87bc8,person,Persian Sibyl
eff966c4-863a-4e35-83e4-fd0a57632ed5,people walking by a river,Flatford Mill
f02dc595-65bb-4905-8355-6b577ea61c65,a lady in a white dress,"Nancy Astor, Viscountess Astor"
f051461e-2930-4404-923d-ee96f506a283,person,"Mary, Jesus Christ"
f094d52c-b494-4450-82be-afd0c8e2612a,a woman in black,"woman, hat, lace, collar, full-frontal portrait"
f0d414d0-8e4c-42ca-a762-df3b25cec11a,"person, portrait painting, portraits, portrait, portraits of people",Joan Maetsuycker
f0d5ab0b-a793-4f21-ab70-c0bb85eca2ae,women walking by a lake,"woman, landscape, hill, field, laundry detergent"
f1165240-6d16-43da-8dc2-9fab57f3dd98,a nude woman in the water,"headscarf, nudity, sitting, girl, broad-leaved tree, sky, female breast, clothing, cloud, grass, watercourse, plant, rural area, pubic hair removal, navel, toe, barefoot, clog, malleolus, mons pubis, herd, chestnut hair, pollard willow, shore, herder, nude swimming, teenager, goose"
f118ca88-defd-4e2a-9923-53e4191068aa,woman and dogs,"woman, Airedale Terrier"
f13f6951-ed33-4485-9d3a-bc5584670d21,person,adoration of the Magi
f14841e1-1540-486b-9aad-4ec8bdbc5c7e,a woman in black,"portrait, woman, chair"
f176414c-633d-4b9f-a2bb-4ea33261ca98,a man in a hat,"portrait, man, Herman Doomer"
f19de58e-3120-41ee-aa0f-d443d833e2b3,sunset over a river,tree
f2531b40-94c9-4c67-a026-48c2102171dd,"the king, the king and queen of the kings",Lot
f2794efc-48af-4f50-b54d-013db3fd43fe,waves and cliffs,"marine art, wind wave"
f2bd8544-6203-49b7-8018-7f79baaf09a9,people and animals,John the Baptist
f2c30af7-f2ed-4924-a839-92a0574d7af7,"fruit, flowers, and vegetables","man, fruit, grape, vegetable, Cynara scolymus, hazelnut, cherry, summer"
f2ebe62e-a2f8-4e87-a1f9-859973a5c668,"a road, boats, and trees","tree, Seine, house"
f2ed087d-f4ef-40df-abfb-d2af68cd5a51,a man in a robe,Gustaf Adolf De la Gardie
f2fb4516-bf9d-4d22-8f82-b75ca9d60fbc,"person, the virgin and child","book, Mary, Christ Child, Roch, Anthony of Padua, sacra conversazione"
f39c440e-e3ec-4061-9bcf-c190b24146c8,a boy in a white suit and hat,"portrait, boy, horse, toy, drum"
f3c2fe0a-6b9c-4c60-8f96-8928c546da34,person,Elisabeth Förster-Nietzsche
f3fd3065-794b-4274-9621-24109f582285,a woman and a dog,"Jupiter, Callisto"
f40d2476-f356-4cf4-8eef-61bed1d9c59e,people on rocks in the water,shipwrecking
f498f2be-37c8-4ac2-a6e2-6f3e38658e3e,a woman with a collar,Rosalba Carriera Peale
f4bd6549-e7bf-4e30-a7d3-4116725c121a,person,"woman, boy, Mary, Christ Child, mother"
f4cba860-e6db-4b0a-a65b-d5239d2516a3,a woman holding a book,"portrait, woman"
f4d2c9e9-915e-460b-be69-58be9e3cd070,a woman with long hair,Jacoba Bicker
f5124618-a5fe-4bc1-8506-7fdd2b9d83ff,"and a man, angels, a woman","Mary, Christ Child, Jesus Christ"
f516489a-3a51-4c12-a536-33618fc493ee,"a rock and a tree, a boat on the water","woman, island, corpse, sky, barque, boat, evening, sunset, shroud, Cupressus, oar, cove, Charon, tomb"
f5576026-f2f9-4dda-adad-407b1429f33d,a woman and a man,"woman, man, nudity, house cat, couple, bed, Pierre Bonnard, bedroom, folding screen, Marthe Bonnard"
f576e232-2abe-4c18-8c05-8595a1ed28fa,person,Catherine of Alexandria
f5bfcf01-0ade-4f15-8273-c73ecd26ad9f,a man in red with a dog,"dog, walking stick, boot, cape, Ulrik Christian Gyldenløve"
f5d9ac9a-0962-4898-b911-5292121a1269,"a tree, and a boat, people on the beach","woman, sitting, landscape, hill, beach, child, Pinales, gulf, herb, herbaceous plant, Mediterranean Sea, Le Lavandou"
f6901586-11e5-4609-945e-521dacf9f22d,a girl in a red dress,"girl, red hair, glove"
f69698b7-edab-42f6-9349-00c5e9ead01b,a man in a suit and tie,"Prince Eugen, Duke of Närke"
f6cf4668-798f-4cfc-8899-3c0b131f4d73,"a rainbow, and a person, a mountain","man, night, Moon, rock, tree, hat, sky, valley, mountain, cloud, grass, shoe, trousers, jacket, Caspar David Friedrich, walking stick, hiking, 1795–1820 clothing, Srbská Kamenice, herb, rainbow, Růžová, Elbe Sandstone Mountains, abyss, day, Růžovský vrch"
f6f9ef28-f883-4126-9bda-071ed67ae39a,a lady in blue dress,woman
f711dbc5-407e-4980-92ad-56f95f6db6f6,person,"portrait, woman, Martha Washington"
f77389bd-ae5b-49e1-aac5-4ed20071bf4f,"person, a person","sky, arch, tread"
f798b612-8787-4cea-bc15-dd4cc36fb69d,a man and woman,"Garden of Eden, Adam, Eve, snake"
f7c4397e-e9d9-49d9-94f3-5f9f31a94bc6,a woman in a white dress,"portrait, woman, sitting, dress, shawl, rose, smile, ring, Austrians, Tilla Durieux"
f7c43d37-22ff-43e0-8e95-d91dd5905a57,"person, angel, angels","angel, Annunciation"
f7fe5ed5-0117-4551-943b-50539a74f8fc,a woman in a white dress with a crown,Vestal Virgin
f829d710-b790-42d4-b47b-947370717ab5,battle of st john's,"tree, mountain, Pavia"
f861e919-ce1a-4ae2-8d95-41aed9607e9f,a boat in the water,"tree, boat"
f88275ee-44b2-457e-90ea-8b17f724902b,the virgin and angels,"woman, Mary"
f8ceef99-d944-472b-82a3-a9564760538c,"portraits of, person, portrait painting, portraits, portrait, portraits of people",man
f8dccaf6-cbf4-4ef4-8313-53370508fddd,a man in a black hat,Harmen Hals
f8f55345-8c88-470f-95a0-ca253c0f86a7,person,"woman, man, sitting, chignon, easel, painter, carpet, canvas, candlestick, beard, trousers, sheet music, mandolin, palette, smoking, piano, brown hair, drapery, barefoot, toplessness, back, dimples of Venus, clothed male, naked female, tambourine, hip, height, malleolus, sole, eye contact, cigarette, art model, studio, candle, Western concert flute, wallpaper, Ilex aquifolium, loincloth, halberd, beret, vehicle frame, clarinet"
f91c624d-8127-4dab-b034-4126c20c4a05,"person, the virgin and child","Mary Magdalene, Child Saint John"
f9406477-6702-4d16-8d7d-cc8ba5931817,"person, a man, and a piano",man
f97a8e8e-780f-4267-9acc-68b663aec0a7,a landscape with people and animals,"man, landscape, human, tree, sky, hill, forest, river, cloud, horse, natural landscape, nature"
f9882a04-2bc8-45ef-9619-75c8d84084f0,"person, dog, man in coat",Hieronymus Heyerdahl
f9a53266-eefc-41bc-85c0-ca590465acdb,"and a man with a knife, a man with a knife, a woman with a knife","house cat, window, sky, table, bird, fruit, cloud, basket, grape, vegetable, hare, wall, hunter, tablecloth, game, Cynara scolymus, blowing horn, Asparagus officinalis, meat hanging, Sus scrofa, Brassica oleracea var. botrytis"
f9bbe58c-da82-40be-8b23-1f64cfdbbbc3,a girl and a cat,"art of painting, woman, house cat, seat, tableware"
f9cc817e-8fa6-4bb4-9c51-2e6237640185,two women sitting on a bench,"sitting, hat, park, Boulogne-Billancourt, bench"
fa32bdb1-9cfb-4fa0-83b2-2ef4e8584c1e,a boy with a hat,Moses ter Borch
fab4ab28-c12b-4180-b7f6-c672de036d7d,a lady with a red rose,"portrait, woman"
fada772a-e7be-4a03-88d4-16bda29e963e,"a boat in the water, people and buildings",Riva degli Schiavoni
fae188b3-e608-41d4-ac96-2df25f79d14c,"river, person, houses","tree, river, city, road, railway bridge"
fb5b46e0-00d2-43ca-8fc1-2d9d28990e76,angels and the dead,"angel, Jesus Christ"
fb69cb28-1d31-4b67-a7cb-9cbe4146dce0,a woman and her children in a cabin,"child, kantele, Kreeta Haapasalo, farmhouse"
fb73f556-ea30-4ef1-b281-0bfdc3023e33,"a woman, and a child, a naked man","nudity, sitting, overweight, Bacchus"
fba9ef5c-5cdf-4be9-8ada-446cf78e913f,"person, portrait, portraits","man, sitting, architect, brown hair, horseshoe moustache, soul patch, Charles Garnier"
fbb37642-0aa7-462e-8fd5-33f47fb4a370,a man and woman on a hillside,"woman, tree, basket, barretina, farmer"
fbdca9db-0203-4c0d-9256-42ec999476fe,"person, ruins, mountain","Mount Etna, ruins, Taormina, Ancient theatre of Taormina"
fc56d527-b88d-4955-ae3b-d3cb9d28476b,people in fancy dress,"top hat, mask, opera house, masquerade ball"
fc8725d4-1abe-4b13-80e9-c6da71e457ba,person,Mohammad Hossein Foroughi
fcaeeb2b-649b-4759-8175-c771193a90a5,person,priest
fcd7c126-79b3-4b9f-b03c-45e39cce0c6b,a young man in a black coat and white collar,"man, sideburns, Edward Shippen Burd"
fd04bfe8-17ba-45de-a825-090db12dde8b,a lady with pearls,Catherine of Braganza
fd089846-a7b0-43f1-b175-a7393d245712,person,"John the Evangelist, Catherine of Siena"
fd14a335-c09b-4436-b606-1545d1d6da91,people on a frozen lake,tree
fd5c3a7e-0ac0-4f84-b08c-543269375342,"people, arches, and a church",Buurkerk
fdeaa1c3-d0bf-4ca1-b208-7acdd7a7e7d2,a boy and a dog,Antoine Henri Louis Campan
fe62efd4-f18c-42ec-be2e-9cbdc0a76f53,"person, the virgin and child","Mary, Christ Child, Jesus Christ"
fea7ccd2-9a79-4e74-a0bd-01c33b59d5bc,a woman wearing a hat,woman
fedc0d2f-ac60-44b9-a4d4-7b32dd453cd4,person,"Samson, Delilah"
fee7200f-6f5b-4388-bcbb-839f3e8eecb7,a lady in a white dress,woman
ff2a48f0-1396-4ad9-ad30-ac9cf06015a3,person,"corpse, horse, courtyard, wall"
ff4fd09d-3025-41ce-81a2-0dc4a62ebf32,"person, painting","man, drawing, sitting, painter, Antoine Rivalz"
ff7d9afb-8d52-4dd1-abda-3adb20c01904,person,"woman, child, David George van Lennep"
ff97686d-26d4-40c7-b189-7ec2ee7f5dfc,"person, portrait, portraits of people, portraits",George Henry Harlow
ff9af402-4095-4885-aba7-9183f94613ec,person,Jerome
ffac7882-22ad-487b-84b1-7d60570d1724,"wine, fish, bread, and a glass","fish, Stemware, jug"
ffb89989-4377-4923-b2eb-3867d4fa91c3,"and a window, a room with red curtains, a table and chairs","table, bottle, dining room, bay"
ffcbdb4b-22ed-40fe-a6a3-de50c16c6b0b,a young lady in blue and gold,Anna Leszczyńska
00094447-bb7f-40de-b6a9-b10d6caecf79,a nude woman lying on a bed with angels,"woman, bed, Danaë, shower of gold"
000a08a8-c867-43bd-915a-d227e7f2e48d,a woman in a white dress,"woman, flower, Apollonie Sabatier"
0012c7c7-4828-4a5d-9003-ace867a3ad69,"and the saints, angels, the virgin","angel, Mary, crown, Coronation of the Virgin"
00203ada-dec7-4968-8047-a341e1a6f632,a bearded man with a black shirt,"beard, William Edwards"
0026863a-9630-4c09-a2bb-ba2f5f509db9,person,Frederick Abel
0063edcc-d346-4785-898e-bda4b543c606,"portraits of, person, portrait painting, portraits, portrait, portraits of people",Hans von Marées
0087baa8-f9b8-458f-bdd9-778cf665ca54,lady in black dress with a plaid,Harriet Sophia Parker
008d7d1d-3697-486e-ae7d-fe7570ae7a14,a woman in a blue hat,woman
0091b4f1-3af8-4953-be51-ba7f5eaa5752,a woman in a cloak,"woman, hood"
0095023d-d4ea-4a46-bde0-85c2371145ca,"person, the virgin and child","Mary, Christ Child"
00a369bb-09e0-497c-a32d-4960c485ad5b,"person, portraits of women, portrait painting, portraits, portrait",woman
00b26091-37d6-469f-bde7-d5ea56bddc23,a little girl and a fish bowl,"curtain, necklace, goldfish, figurine, aquarium, John de László"
00ee4cc7-a91c-4234-99ed-c2e8b8f8f192,"and a vase, a jug, fish, bread","bread, spoon, lebrillo"
0115adf0-96ec-4b09-9169-25f8e8b9cba5,boats in the sea,"man, sailboat, fishing"
013f8c77-f735-465f-952f-a148a2570381,people in the street,"Garde Mobile, place Maubert, Franco-Prussian War"
01452e86-499d-441e-9b6f-9c3d8215281c,"fruit, and a vase, a duck",fruit
0157c889-62c7-4a05-a3bc-f0e088977950,person,Paul the Apostle
016df82e-fd3a-40f7-aa01-8ca6276b932a,a woman in a dress,woman
01739412-5e36-45ec-b200-d3362c562a64,"a river, and a road, mountains",Drammenselva
01744559-19db-46aa-9818-b3cf7b1066b4,"person, portraits of men, portraits of women, portraits, portrait, portraits of people",Henry Grattan
01a78008-0a98-4e5c-b006-9e88f9a830f6,person,Domenico Rivarola
01c2be9f-9949-4d62-8079-f15bca4d1496,person,"woman, adoration of the shepherds"
01ee991d-1ad1-47b4-8135-370c92acc42f,person,Sixtus IV
0217a460-3bd5-4123-b1e9-71514968c744,a young woman holding a book,girl
021a6c79-f650-4292-b1cf-ec023dc522c6,a woman in a pink dress,coat of arms
025de756-87e7-4137-8da5-b5ede1bd7b41,a boat with people on it,"landscape, work, Rio de Janeiro, slavery"
02643d8a-40d0-4b16-bb94-533c4fb5068a,a lady in red dress,woman
02879528-3c92-49ba-8bcf-c92ad40aaf42,"river, and cattle, castle",Windsor Castle
028afded-7385-4f8d-b148-6e1c010a57af,a woman in a pink dress,woman
02a9994a-5171-4e23-a2ed-0f8ef63d00e3,the virgin and the angel,"Mary, Gabriel"
02e4e36a-90f7-4c59-96ec-0c00d1ea0302,person,Catherine of Alexandria
0302c662-f995-4ccf-88c7-8ec99046fc7a,a lady with a necklace,"wreath, Henrietta Maria of France"
030c1641-9f7d-4a7c-9838-6d5bc7e5fb9c,a girl looking at herself in a mirror,"portrait, mirror, girl, Julie Le Brun"
031e8ec3-29c7-4b39-a8a3-8e8a5e21273d,a woman lying down,Cleopatra
0323d2e4-de98-41f6-addd-cadf4c07a35e,a man with a mustache and a brush,James McNeill Whistler
034a2b9d-b18a-4c8b-b101-2f6762f8d898,"the crucifixion, the baptism of jesus, the crucifixion of jesus","Jesus Christ, John the Baptist, Baptism of Jesus"
03706de7-d896-43a1-8dc7-ec49bf4f51ae,"sky, boats in the water, clouds","man, river, town, sailboat, longboat"
03859852-bb24-4acd-b51a-0a79134a1e34,people walking down a road,"bridge, Rochefort"
038e2be8-ea4a-4fef-8cad-c789bd5f9a5b,"fruit, bowl, and a pitcher","book, fruit, Stemware, Kraak porcelain"
03a253a3-ac65-466f-ad81-ab7f9767da0b,"person, portrait, portraits of people, portraits",Henry Hoare
03d0f23b-f01d-4bb6-9c9f-7a4504176e5b,"person, portrait, portrait painting",woman
03e599cb-4eba-4864-b795-0e2c79a3dd82,person,Jesus and the woman taken in adultery
03f2545e-7e2d-4ed5-80cb-2cb25e508e58,two ships in the water,HMS Pearl
0403bf05-8b77-4462-be80-42bf7a210c11,people walking along a river,quai des Grands-Augustins
041976eb-b680-42b1-9623-08ba326afb65,people and animals in a village,"woman, village festival"
042055eb-3750-43df-84ea-049bd022ae7c,person,Gregory I
042dfe73-a971-4bed-93d5-07bbd5267323,person,"Sir Francis Geary, 1st Baronet"
04396185-bf98-43b4-89ae-7bb2a1886fa6,person,"Jesus Christ, Supper at Emmaus"
046931f8-2e16-4fde-b80b-7c1684bf71cd,a man in armor,Francois Nicolaas Fagel
047213fa-1eba-4022-aed2-bf9a71a3f770,a woman and a child,"woman, infant, Dutch door"
047f8206-591f-4278-838d-c2a203f9eec3,"fruit, and a basket, a vase",fruit
048194d8-d51c-44ea-a790-d24d4980c02b,a woman holding a book,woman
0497b2aa-8a36-4f10-902e-b9b673dfefc9,person,Max Liebermann
049bc1e9-973f-48de-930a-086f737dffb4,"buildings, canal, canals","man, Royal Palace of Amsterdam, Amsterdam"
04d1699f-dd5a-4eaa-8e9d-00900e3cae48,cows by a lake,Loch Fad
04d37a3e-3a91-4b67-8033-9844e3fe220e,jesus and the donkey,"donkey, Mary, Jesus Christ, Joseph"
0513084d-0198-4ec8-ad86-8e3858df193b,person,Henryk Hilchen
051ae5a9-a000-40b9-ac5f-8bcb69ef640f,a woman in a blue dress,woman
0521651b-9adc-4fb7-86c6-823cdde1afff,portrait of a man,George Fuller
0528c2a7-a31f-4597-91bc-164ba3ff550d,a man in red,"man, musician"
052fe9ce-1e5c-4b86-a688-69b1717bae70,person,"house cat, dog, bird, fruit, combat, globe artichoke, Asparagus"
054e29a2-0954-4efd-afba-d55b2c802bd7,person,Roman Charity
05828653-772e-4908-980c-a1cd90d68517,a man on horseback and a woman on a hillside,"woman, man, donkey, Rest on the flight into Egypt, halo"
05a5be8e-1296-43cb-98ae-86df93f96f9a,a girl in a green dress,"girl, bouquet"
05c8db28-b3ef-4f16-a668-8b8081c554ce,"person, the virgin and child","angel, bird, John the Baptist, Madonna and Child, halo"
05cb5b39-e5d3-4482-b6d9-a7d01aedd50f,person,Joseph Sewall
060288cc-fedd-4df7-b0a3-eed160f8ac0c,"trees, and a hill, a house","landscape, mountain, house, plant, building, plantation, Bovini, Coffea, Bovinae"
0642cdec-0372-463d-8040-dde1c6408851,"ships in the sea, ships","sea, cloud, cannon, Kingdom of the Netherlands, galley, Turkey"
06440f0f-70e0-4c35-9310-b5d2867cccb9,a woman holding a bird,"woman, ring"
0668ebae-f53b-40fd-9293-22242fb65500,a woman in red,Kris Torne
066c223b-a4e7-4e6f-b36d-d87e6749f60c,person,George J. Brush
06abd60a-8ed1-48c5-bf25-0d56f339f90c,person,Herbert Taylor
06ae8c7d-8a2a-4918-b1c4-ac18ac69c95d,a woman and man in a room,"woman, man, musician"
06c34e8f-6c8f-4128-9252-802c945dbb36,a man with a beard,Theodore Martin
06d88fec-fdbb-4be7-9851-67037533987e,person,"woman, charity"
07131195-3612-4a0b-9341-b8c17d17c64e,"and a baby, angels, nativity scene",Nativity of Jesus
0720a4e4-be47-4b40-88eb-06037f434bea,a man with a mustache,Joseph Moore
07237a4d-187a-48d0-877b-e5e192d5d06a,a man in uniform,Henry Wyndham
0737f1e2-ac42-4fa1-88ca-84d3c815ebe7,jesus and the crowd,"Jesus Christ, Disrobing of Jesus, Crown of thorns"
073cbe96-24ef-4088-8b32-cadf741eda84,two ships in the ocean,HMS Venus
07582aaa-b433-4ca0-a6e7-d4de4ec3aede,person,woman
076441a2-adc7-46d0-b384-d644675e144b,houses and trees,Auvers-sur-Oise
0771b0f2-0e7a-4448-849b-c7fc1ccf7929,person,Mary Matthews
0796a5af-26f1-4cb8-831e-01fd71dc6655,a man holding a glass of wine,Arnold Böcklin
07ae029b-4961-416a-8072-cb3f9e100f09,person,Jesus Christ
07e5be96-e589-4bcd-80fb-5c342f448496,a man with a beard and hat,"man, William Morris Hunt"
08382c31-2a98-4461-ab7e-0f730e036988,person,"sword, crown, body armor, shield, sceptre, orb, Ferdinand I, Holy Roman Emperor"
08420fcb-2591-4ae0-8a86-8d3eaf23de53,"person, portrait",Marmion Ferrers
08793052-4bd1-4c0d-a335-bfae74ea6914,person,"Mary, Christ Child"
0886bc9f-6565-40ff-9210-3a192b2e6037,"the crucifixion of person, the, the crucifixion of jesus","Anthony the Great, Paul of Thebes"
089f1972-50af-4807-a031-a7fcc2c51ce9,a woman playing the piano,"woman, man, piano, ghost"
08d11732-9dcb-49b4-8770-4c8a940883c4,person,Garegin Levonyan
08d4ca0c-4632-45e9-97bb-62116ff76c7e,person,"man, Jesus Christ"
08e27ec4-f466-4a45-b9f2-3bf41e256580,"ships in the sea, and a ship, battle","navy, sea, barque, sailing ship, conflagration, cloud, sailboat, battle"
0904802a-864b-40ce-9828-e4628fb7a571,the virgin and child,"Mary, Christ Child"
0939e610-9113-4b71-9b36-c7b015047761,person,Hedvig Eleonora of Holstein-Gottorp
095a46ce-f883-411f-92c5-1961b1886c7b,a man sitting by a lake,Jørgen Moe
0962a5c3-342f-458e-9e73-9bf8eff94e8f,a girl with long hair,"girl, neck ribbon, French braid"
0998e70d-3943-4097-a31c-5cee850cb393,person,Faust
09a02fe8-6152-4d89-844a-addd8dff5adb,person,Adolf Nowaczyński
09be45f1-e6fa-453e-b222-74abfd4698df,a woman in a white robe,Anna Zborowska
09cb3aa4-304a-45e9-b7b4-36c4cc18e044,a man in a suit,Carl De Geer
09da4370-8d88-4f9b-aea0-4b304bd14901,"person, portrait of person, portrait of","Christian Albert I, Duke of Schleswig-Holstein-Gottorp"
0a460108-1b65-4470-9f12-b3bf9912d6bb,a woman in a blue coat and hat,woman
0a4f4571-7388-4e79-a8cf-c7f3f0569c39,a horse in a landscape,horse
0a588288-b756-4619-b785-cb1f3767f03f,"person, queen person",Louisa Ulrika of Prussia
0a8a8575-cfc5-49ad-a637-08c3847e3791,"person, the virgin and child","Mary, Christ Child, Joseph"
0a8cdf31-c224-4364-af6e-358f821f53c1,"and a woman and her husband, a man and his wife, a woman and her friends","Maenad, faun"
