image_id,pred_clean,gt
b2fa7cb2-610f-43ce-9ccc-5be883f8afde,Still Life,still life
b324fdcd-d1c3-4bab-8436-6da28a7671e7,"portrait, historical",portrait
b3826220-9cb5-4c6c-9f41-6ea5b285a918,religious,religious art
b386b930-9ad4-4c48-956e-62c8241b667d,"Historical, Military","genre art, equestrian portrait"
b396e765-dd0a-4e1e-af66-ae48b9138614,"Romanticism, Nude",mythological painting
b3e0c4f0-2d0a-4cb2-a41f-c76b730583b7,portrait,portrait
b3ed169c-d41a-4607-9920-f7d336ef92dc,"Portraiture, Miniature Painting",portrait
b41158aa-b76c-4130-ba75-7f97dc93ed00,"Romanticism, Symbolism",mythological painting
b4802509-b2ec-49de-97db-3760373c3307,"landscape, village scene",landscape painting
b4934b44-58d9-4318-b3cd-814ef99f3887,"portrait, portraiture",portrait
b4b694e1-1e5c-4e15-abc8-2622714aa563,"landscape, pastoral",landscape painting
b50db712-02f9-40d8-8073-e6b1f00be376,"genre1, genre2, genre3",genre art
b52232c4-5ab2-4b0a-ab21-9e170c42e454,"religious, portrait",religious art
b538a654-f7cc-483d-94eb-fb70f45bd87d,landscape,landscape painting
b553c703-fe88-4c94-acea-6f90046f4b94,"religious, portrait",religious art
b5558e22-697c-4b34-bbf9-3ac523a536b1,portrait,portrait
b581c13a-5b31-4167-90d8-14667443370c,"landscape, cityscape",landscape painting
b5ce8e39-85db-48ad-b694-b9264916f07e,art gallery,interior view
b5daf388-304f-4cb4-95b8-3ae89783d767,"Portraiture, Fashion",portrait
b5e1c721-c2b4-48ad-86e3-bd559bd18f9e,"landscape, genre painting",landscape painting
b61f9eff-f934-425c-b002-e274bf370daa,"Portraiture, Drama",portrait
b62f04fc-dee6-417f-b1e1-3f5f30ddd9c8,Still Life,still life
b63cac03-4993-4da3-b9e4-561f005f8730,"Portraiture, Romanticism",portrait
b6a52078-f487-4a88-886c-9f1980d9216c,"Portraiture, Dramatic Scene",genre art
b6df568b-7003-4cba-841f-54d220277430,"religious, portrait",religious art
b6e72862-c238-4a1d-aa8a-6b5cdf456778,"Portraiture, Historical",portrait
b717c394-e0cd-491f-8d63-1950ba85e109,"landscape, village",landscape painting
b728c1a9-cdf7-41f1-bfe6-0136d7d34584,"Classical, Symbolism",mythological painting
b75bd415-e171-41df-8489-4963fd944160,"Portraiture, Historical",portrait
b7697546-4095-427f-b800-fbd4c8c57adb,"religious, portrait",religious art
b782a56a-a2bf-47e6-a8be-9aa7e5622520,"Portraiture, Drama",portrait
b7a2a19b-26ae-4560-9db1-714232562a9d,"Romanticism, Nude Painting","nude, mythological painting"
b7b8fc73-2934-445c-bcb4-a517610ff344,War Painting,portrait
b7dc0ced-7b50-47b1-b58b-7a0f59163932,"landscape, animal",animal art
b7ff1f74-ca63-41a9-8235-cb224e52c47d,still-life,still life
b815523d-48d8-4534-a9fa-9e713e10d5e6,"Indigenous Art, Native American Culture",genre art
b840b4f4-4ac4-4991-b0e3-8ae7de7dca67,"Arabian Nights, Portraiture",religious art
b84d3b25-1c3f-4f91-9f67-6e24892ee3bf,still life,still life
b8649711-a3f2-4bec-9d88-8d098d7561e2,landscape,landscape painting
b8bc2262-a42a-40eb-8c70-4cc6837631f0,"portrait, royal",portrait
b8e0d964-0bae-420d-8cec-2976574c6ef2,"religious, painting",religious art
b90998a0-c1f3-4f74-b802-479b63662a0c,"religious, portrait",portrait
b9176846-6399-43aa-810f-312107042b69,still life,floral painting
b948111b-48cd-483b-8035-b5da9831c451,"Portraiture, Dutch Golden Age",portrait
b98dda47-e1fd-4a04-b970-f1c6188b28b7,"Portraiture, Mannerism",portrait
b9990329-3f25-4c45-a6f1-6638a01247bc,"religious, painting",religious art
b9e9d50a-47bc-4a7d-952c-4640d8127f08,"portrait, religious",portrait
ba44e187-137d-4779-9e44-d7fdf0ba4fd5,landscape,landscape painting
ba49c385-a27b-4b4c-8975-9f47060cf099,"Classical, Romantic",capriccio
ba656afa-7faa-4e02-af4d-e706f8a65411,"miniature portrait, Elizabethan era",miniature
ba7b20ef-6ef7-4338-919c-feff9ed33ee6,"Historical, Romantic","allegory, mythological painting, historiated portrait"
bad20721-b4ee-469f-929b-4731fd33fcd3,"Portraiture, Historical",portrait
bb1c730f-fcd4-438b-8dc9-f0dc69679c7f,"Expressionism, Abstract Expressionism",portrait
bb29e0fa-9112-4dba-a955-e3825c0d054f,"landscape, abstract",landscape painting
bb2f03fc-6d7f-4a44-ac8a-99ca3e224575,"Portraiture, Historical",portrait
bbea9c7f-5e77-4f6f-8c66-bf58d1574aae,"portrait, painting",portrait
bc02db74-22b8-4976-8245-1858e4a5604e,"Portraiture, Dramatic Portrait",portrait
bc0b94e1-e515-4416-bc00-d543bd17e33f,"Still Life, Genre Painting",still life
bc167b06-b0be-4b60-b483-8ac57e2c8926,"Portraiture, Realism",portrait
bc71dc8d-65db-412f-84cc-5bae615e0d24,"religious, portrait",religious art
bd2c6de7-b404-4011-9b42-f8d492c5a524,"landscape, historical",capriccio
bd334777-37a4-434c-8f49-16144494384b,"genre1, genre2",genre art
bd5c895a-3b58-4d81-949f-5949a0437ae3,"religious, painting",religious art
bd66a0b1-5e16-4d25-af50-db0e637238ae,"Portraiture, Realism",portrait
bd6986c0-0f57-4c3c-8cac-ecd5106ca4ff,"Portraiture, Historical",portrait
bda0cad3-af15-408c-a912-66953c4551d9,"Romanticism, Genre Painting",portrait
bdee9f98-4ecf-4ed5-ab38-6c18466e403b,"landscape, landscape with figures",landscape painting
be03c8a0-2d0d-4614-a07e-3608c3ab0d3b,"Portraiture, Historical",portrait
be44891f-de4f-49ca-963b-b2d1253533d8,landscape,landscape painting
be49b8f5-162b-49c3-b28c-7eec9a24411e,landscape,marine art
be89a1bd-bd81-4dfd-88e2-a0fdaef4a838,"Portraiture, Realism",portrait
bea9b10b-0af1-4436-9649-c6908b7a2ea9,"portrait, family","self-portrait, family portrait, double portrait"
befd8dfb-f4ee-46a0-912c-0631ea6eed89,"Religious, Symbolism",mythological painting
bf246e61-1f35-45d3-911d-9062f4014c7b,"landscape, landscape with trees",landscape painting
bf3d58c4-4dd6-44e9-9df0-4324416a2be5,"Portraiture, Historical",portrait
bf4940fd-d816-4920-9b8b-1d3e4f38c9a9,"('JSON Error', '')",landscape painting
bf4f9de1-13db-4ff9-a4fc-2c7a0268a6ae,"religious, art",religious art
bfaccbef-7992-4266-884d-f7d9573886f1,portrait,portrait
bfbf5fa6-708b-4192-941b-9a79c3a71c5b,"Portraiture, Drama",portrait
c023326b-b883-4119-81c6-8a06966b723c,"religious, painting",religious art
c042ab75-9294-4c1c-bd7f-a45034e43e5c,"Portraiture, Dutch Golden Age",portrait
c05a435d-5bd7-483a-b99b-4323e54e006a,Romanticism,genre art
c065f9e2-0444-4a55-b9c0-e7ff1d63a6fb,"religious, iconographic",religious art
c091dca5-dfab-44c2-8211-1a9479c1b550,"landscape, historical",landscape painting
c0bd79be-6ab3-4dca-9133-928099ac1205,"Portraiture, Fashion",portrait
c0e5e751-929c-4f71-a6e1-d44c7af7466d,"folklore, musician",genre art
c0fb32cd-bda2-421b-855b-59cdad8a31b8,"Portraiture, Miniature Painting",portrait
c1386029-ec61-442d-9707-52d2f2635faf,"Romanticism, Classicism",mythological painting
c1690c39-48cd-48ca-8d9b-1003f011b203,"Portraiture, Historical",portrait
c192a820-8650-4876-9e0d-ac1acf24e96e,"landscape, impressionism",landscape painting
c1bb8fb1-bf54-4e83-a658-08958c560b46,"religious, painting",religious art
c1cfb6da-ef0a-4faa-a3b3-dd097f15a905,"Portraiture, Historical",portrait
c1dc2276-9a6d-4426-9fde-4976e505f19d,"Portraiture, Historical",portrait
c2475af9-338d-4176-9229-58195f419193,Crime and Punishment,genre art
c31f9f31-79f5-4e06-8499-ecf647acf5eb,"Portraiture, Historical",self-portrait
c321bf20-2982-421f-916c-08678bb033c6,"religious, historical",religious art
c37391d5-088f-4c6a-9574-68c6e9ca0ee7,Still Life,still life
c3afeed2-2397-4f76-ac90-689bc05a23f4,Self-Portrait with Hat and Leaves,self-portrait
c3fbbd97-4800-4f3b-ac9a-b91267742dbd,"landscape, cityscape",Veduta
c42ffbd4-e4ed-4811-aa01-64cd7a328a13,religious,religious art
c45651ce-b421-44d9-acee-3b16176a92f3,"religious, landscape",religious art
c467fe60-eada-4d89-86fe-73acaac90f25,"religious, portrait",religious art
c46e88ba-bc22-4ca3-a7ca-42b2c3afb644,"religious, painting",religious art
c4731790-8d98-49c5-bebc-ed01dfbcc81f,"Abstract Expressionism, Modernism",cityscape
c4b5dc10-cd4b-4bed-85f4-ee207a4004da,"religious, religious",religious art
c4e4887d-fe21-4cf4-ae5d-284c7d8aa8c8,"landscape, landscape painting",landscape painting
c4f25e62-a2f8-43ac-94a0-494a466b5314,"Portraiture, Historical",portrait
c4fadcf0-223d-490f-8cd3-c8cd24f4a32d,"Romanticism, Symbolism","religious art, nude"
c501b5b2-0dc7-4be2-bb0d-dc243b9ecf30,"portrait, genre painting",portrait
c542c2f8-791b-434a-8083-927ea2af17df,"religious, mythological",religious art
c5676a77-394c-4d17-955d-1a7adf9cf509,"Portraiture, Expressionism",portrait
c57403ab-62fc-4f7a-83eb-501def86fe5c,"religious, historical",mythological painting
c5b5d71d-30e5-435b-8a20-3f8f5448a8f8,Self-Portrait as an Artist,portrait
c5b6a0b4-f6d5-4cf2-b74c-122ed1b7e219,landscape,landscape painting
c67bea12-3b44-43f9-8d30-d7b23273ba99,"religious, mythological",mythological painting
c6829e68-eaa7-4418-a5b3-d44cabe49709,portrait,portrait
c6c90b37-c006-42cb-bdab-1cf43cf0934c,"landscape, painting",landscape painting
c6fd8647-d577-43fe-871f-7f7de58919fa,"Portraiture, Historical",portrait
c7065a66-0d8f-453e-83c1-0d830a661a69,"Religious, Painting",religious art
c7384ce7-f77f-4e46-b1a9-b2c927a4ba0d,"Modernism, Social Realism",group portrait
c7647870-4046-4abe-a1aa-d049ed19d337,"landscape, cityscape",cityscape
c7db9f3d-2668-4a0f-b1f0-527169c11d0b,Domestic Scene,genre art
c80e9922-fed5-4548-8895-51f7908dd83a,"landscape, painting",landscape painting
c81b49ac-93ad-45c9-b1a1-230aa59fae73,"portrait, portraiture",portrait
c82a8402-cf9e-4c9e-ae3a-695bcc7587ba,"Portraiture, Historical",portrait
c8779ab3-7f15-4f89-bdaf-8ab6afd91657,"landscape, landscape painting",landscape painting
c880f063-35bd-4efa-bbc8-2c0ce2abd28b,"Still Life, Painting",still life
c8e16dd6-7f0a-4580-a905-8cffa93e27cf,"Self-Portrait, Portrait",self-portrait
c8e5b744-8f25-4ddf-8076-683b496f9268,religious,religious art
c92cd1d2-fab2-428e-8171-b21116977f19,"landscape, painting",landscape painting
c945bb9b-401e-4aae-87e5-0633d0eb7f4b,"landscape, religious, mythological",mythological painting
c94c95e4-ad64-4938-83fb-a91ca3dbee8a,"portrait, expressionism",portrait
c99d4d51-2317-4f88-b71f-8ba3e20ec522,"Portraiture, Dance, Fashion",genre art
c9eac4e8-17d8-433c-a58f-67cfe6ac6b36,still-life,still life
ca049666-17e9-4c27-9e7c-2c14b0060dc0,"landscape, cityscape",Veduta
ca2afd53-d0a5-491d-8adf-a2a1c6de57a9,"religious, portrait",religious art
ca77ce43-3d9f-461d-9561-78f9a2c44f24,"portrait, figurative",portrait
caee2e21-30db-4374-bd78-89c947e8e103,"religious, painting",religious art
cb217312-96e6-47a7-b378-d46a951cbca6,"Portraiture, Historical",portrait
cb49d0cc-7a2d-4c0c-b826-a581b5bfecf8,portrait,portrait
cb510417-762e-4844-8497-305199b498a0,"religious, landscape",religious art
cba44a4a-06fc-4dbd-ad59-45154c073cb0,"religious, iconography",religious art
cc001ef5-77ec-4773-92ad-31f7a117418b,"Portraiture, Historical",family portrait
cc259526-a50f-4200-856f-550728a57565,"landscape, cityscape","landscape painting, marine art"
cc37800f-2a49-4bcf-baae-7e4bc930e23c,landscape,landscape painting
cc771c3c-24c7-40cb-b5a7-6c8fa766311c,"Portraiture, Nude",portrait
cccac1e0-70ff-481a-bcac-0fc61ac91b48,"Symbolism, Symbolic Portrait",portrait
cd03ebda-31a4-4c21-ac90-2e7f27ac74f8,"landscape, animal hunt",animal art
cd4778c5-8a9e-495f-a59b-9e18ce3a10ff,"Historical, Religious",history painting
cd488d74-dbd5-41f9-ad59-dfbe53f6bd90,"religious, painting",religious art
cdcd2f27-2bba-40fb-afed-fe7bd76407cf,"Portraiture, Drama",portrait
cde778f1-af28-4dc6-9d50-56e400bb7807,"landscape, impressionism",landscape painting
ce38fbab-bc43-4334-ab13-4fef5fa7348e,"Portraiture, Historical",portrait
ce61ec51-757a-4dac-9fea-a3ccd7dfc1f0,Dinner Party,genre art
ce7fd073-94da-4542-ab45-f4f9d09c42c3,"religious, portrait",allegory
ceda606e-bd5d-4e8f-99e3-ab5f76f6bdbf,"Portraiture, Self-Portrait",portrait
cf11376d-23d6-4a06-8cfd-44334da3dc76,"landscape, cityscape",landscape painting
cf1d8159-428a-415f-ad8d-46d009c451d1,"Portraiture, Mannerism",portrait
cfba75f1-7cbc-4fb7-9a21-c34b871b48e5,"religious, landscape",religious art
cfd39719-1b0d-4be8-a226-f3fc7b904227,"Portraiture, Historical",portrait
cfe5ecf2-a6ba-4a33-a607-fb507eb023c7,Self-Portrait with Ivy Crown,"self-portrait, genre art"
d066ed5e-f3ab-459b-b83a-7386aef92f8d,"landscape, folk art",landscape painting
d0d9f131-3482-4cec-9836-c8cb3e910c71,portrait,portrait
d0f47e5c-bab9-46bf-af75-10246328cb65,"portrait, genre painting",genre art
d0f58ce9-e63b-4dc0-b948-2fc1739cc73c,"landscape, cityscape","allegory, satire"
d142d289-b784-4de1-b113-b53626f91f59,"Miniature Portrait, Portraiture",portrait
d168451b-262e-4aa5-9e88-0482fd01bb3e,"landscape, seascapes",landscape painting
d1c161a2-736f-4dbf-9ed6-fff3c0647c51,"mythological, religious",mythological painting
d1c4651f-cfc3-4f80-ad40-6fc3b40313ae,Automotive Art,portrait
d2444465-4be4-482e-8fde-db18feba04f9,"Portraiture, Miniature Painting",miniature
d25db780-7e3e-41ca-9b4a-045edb611341,"religious, painting",religious art
d2c1cbff-8b4f-4ed0-9ca1-389b9e1c1739,"religious, painting",religious art
d313d1d3-6e44-4722-924a-58194e307840,"religious, historical","history painting, religious art"
d3221298-daf1-435b-a46a-7651a40191ae,"religious, mythological",religious art
d34cebe2-399f-44fa-98bc-0d7d02a1b48d,portrait,portrait
d3a0c2cc-0bfa-4d16-a34b-35a2074a01e0,"landscape, cityscape",Veduta
d3a7802d-cec6-4fb3-916d-cb356bfa371d,"Historical, Romantic",mythological painting
d3d1638a-2d45-42be-bbbb-099c694b270a,"Romanticism, Portraiture",portrait
d471748b-7283-4a2d-8f83-03efdb1ca9f8,"Portraiture, Romanticism",portrait
d485d69e-1b19-4e39-a810-53aed54ef74c,"Still Life, Genre Painting",still life
d499fc52-abec-42d0-8158-c6cd83c7ef1f,"landscape, still life",landscape painting
d4e2766e-6dfd-4892-a639-9850812d9463,"landscape, village scene",landscape painting
d505c80b-ca05-4939-b329-e246bd517872,"Portraiture, Historical",portrait
d53c3fe6-29b7-4309-9160-9d1031890e4f,Impressionism,genre art
d54c4cd6-1339-4bf4-ae7d-e8134162442e,portrait,portrait
d561e374-fb47-4201-a129-4690624ac29c,"Portraiture, Historical",portrait
d564f3f8-84a4-45fc-8379-c56537c94f88,"Impressionism, Figurative Art",genre art
d5cd2fa4-19e8-40dd-ad90-77d8ac59c275,"Historical, Military",history painting
d5ce2bdb-2159-4700-b958-5a361c5e10c6,"Nautical Art, Seascape",marine art
d5de2f20-025b-46f9-8f3e-dfb69eb5e8ec,"Portraiture, Historical",portrait
d5ffef1e-7a2b-4ecc-940e-060b6ebfa614,"religious, historical",religious art
d6c91be2-243d-424b-897a-015457eba3b9,"Miniature Portrait, Silhouette Portrait",portrait
d6d2f798-c42f-4981-b425-0cb01e4b3647,"Portraiture, Historical",portrait
d6f55296-2a82-4d00-a33c-f5971ba36bb4,"religious, landscape",religious art
d708f101-e2a7-475d-a0b3-e8cf79327e82,"landscape, religious, historical",history painting
d75498b2-2c91-4a8c-80ca-d881ab744e48,"landscape, cityscape",landscape painting
d75c3fbc-afdd-4a45-884c-9331e1b27d59,religious,"history painting, religious art"
d7b58c90-9069-4717-86db-78b8c258e550,"religious, religious",religious art
d7f64239-aad8-415a-9caa-adda4edf4540,"religious, portrait",religious art
d7f9f5ba-8146-4330-acbe-cccf7ca71abf,landscape,pastoral
d8186513-42b0-453e-8dde-0656cfd97cc9,"landscape, landscape with animals",landscape painting
d8534b6e-db3a-49cf-b9a1-f2cfacf82eb0,"religious, portrait",religious art
d8817600-0c07-402d-9c86-c78cd42eff66,"Portraiture, Historical",portrait
d8fe71fe-94f7-414d-925d-03945690675b,"Portraiture, Dramatic Portrait",portrait
d92fe01b-b274-438b-997b-3f0e9829ff5d,Portraiture,portrait
d94621ca-57f4-4450-93a4-53cf2b757bfa,"landscape, seascapes",marine art
d946d6d2-5e60-45b1-9083-be36d211f826,"religious, landscape",religious art
d962b74e-d366-4aa2-9a6a-83ecd2a16f60,"religious, apocalyptic",religious art
d9a590cc-9b82-4945-a6a8-2c4f7b235e7c,"Symbolism, Religious",history painting
d9bb36c3-fd5d-4f8c-b30a-b8bf3390d3ba,"portrait, portrait",portrait
da1f04dd-02d9-4b0c-af6a-0d0c1adc32e6,"Impressionism, Symbolism",portrait
da241c7a-ba4d-48a8-a2cc-b0fbdd1f97e2,Impressionism,genre art
da4a9087-f28f-41e8-a130-d0b8b229054b,"Nude, Figurative","portrait, nude"
da8067f2-7f73-40aa-8c3e-9589f66af8b3,"landscape, landscape with figures",landscape painting
da9c9d79-5cda-4139-8b47-aee23ab63304,"Portraiture, Military",portrait
dac47a84-1028-4fce-8f73-d2f1391bea38,"Historical, Military",history painting
db02ef11-3add-489d-ac0a-3de48fac91bf,"religious, painting",religious art
db2d87cd-94ca-416f-a024-3ac1ef770519,Self-Portrait with Easel,self-portrait
db9a85e8-fe33-4c55-836a-5bf7d79175f5,"landscape, idyllic","nude, mythological painting"
dbb8db1f-94bf-4bd9-9ba2-a35447593072,portrait,portrait
dbe903c3-8137-4a52-bbad-0ab6714bc752,religious,religious art
dc0b5a03-0897-40b3-8d81-c42d5207c205,"Historical, Religious",history painting
dc6c0958-91f5-4967-9b32-0aca2c7d929b,"religious, portrait",religious art
dc72e2a2-4ff2-467e-bdb0-ede4ed06cf3e,"Seafaring, Nautical","marine art, genre art"
dc9655f0-cdc4-4b93-8b4b-54bd931ac507,"Portraiture, Historical",portrait
dcad98ec-255c-44c1-85b3-19f077315da5,"Portraiture, Historical",portrait
dd198aa2-8f29-4d56-91c2-d8a1213f30ea,"Portraiture, Historical",portrait
dd3aca04-24f2-4c95-8136-ff75484f43db,"religious, landscape",religious art
dd4baa8d-184c-437b-bb6a-f079aafe4071,"Portraiture, Portrait of a Woman",portrait
ddd4dd96-a6a8-40d9-8a7c-8796a9b758b7,"Portrait, Impressionism",portrait
de24b7d4-8303-4286-b312-c86065e4603b,"landscape, impressionism",landscape painting
dec5f508-5b98-4595-ba16-62bea32eb4fa,"landscape, nautical","landscape painting, marine art"
ded319bd-4030-4833-abe9-b272f0f8a187,"Romanticism, Historical",history painting
ded58a8a-9655-4e5c-8790-af51e517a560,"Portraiture, Historical",portrait
df090a00-2cdf-4e94-8de0-3e88970d9028,"Portraiture, Drama",portrait
df2c87ac-cdd2-4c9d-914e-8fcdd99dda6b,"Impressionism, Portrait","portrait, genre art"
df3be5fa-ef08-449a-b30c-c339b13bcf48,landscape,landscape painting
df414f85-6fe5-4da8-be94-79fb688557d6,"Portraiture, Historical",portrait
df822b72-1c86-4f7c-b32a-df66c13b6a19,"Portraiture, Historical",portrait
df9b8720-d13b-4bf9-ad86-1b90f9e45ebc,"religious, painting",religious art
dfa4e0e5-c563-46ea-8bb5-0882c83cac4f,still life,still life
dfc0d374-c5cb-40a3-847d-ec5e7d48b469,"landscape, painting",landscape painting
dff138e0-696e-48e3-8b12-335c914c7b1a,"Baroque, Figurative","self-portrait, mythological painting, historiated portrait"
e000079c-f2b4-4fe9-8b1d-d77f455bd1a8,"landscape, port",cityscape
e03ff078-7be9-4d84-9ef8-85ed26915910,Seascapes,marine art
e08ec77f-820b-42f3-8bb1-0ebc447b4396,"religious, painting",religious art
e0afee0f-fb2b-45b3-8626-fd4430d3846b,"religious, painting",religious art
e0c393ec-d249-4a66-8746-3b654994c243,landscape,landscape painting
e0ffb296-1678-41e7-9694-caa7be9d8875,"religious, portrait",religious art
e14e85d2-e9b3-4a00-bacd-8166b09ae1d7,landscape,landscape painting
e15f3299-9c60-40b7-a495-e2d62765e853,"Romanticism, Nude","history painting, nude"
e1d1763c-3503-45cd-b03d-2c2fd65e504a,"Religious, Historical",religious art
e1ea2377-0d40-48d8-b132-480a953821e3,portrait,self-portrait
e1f86739-f3ca-43d7-a575-bd5513499979,"landscape, naval, cityscape",marine art
e22bceae-8ed1-4ef8-bfeb-b7ca44f3a7c8,"landscape, river scene",landscape painting
e28167f8-7f16-448e-b6bd-08477b89f1ed,"Portraiture, Realism",portrait
e29a1f68-a107-4b6f-89c4-d64b0c7e257f,"Portraiture, Realism",portrait
e2dd0899-673a-408c-a7a1-186bfd0f58c5,"religious, genre painting",religious art
e37f262a-32b9-4ea4-ad1e-72ac2c341c74,"religious, painting",religious art
e3d5b816-b467-4479-8ec0-fbecdfb56364,Self-Portrait,self-portrait
e3eac6ed-2e55-4adb-8c6f-01b6075c782b,Death of a Doctor,group portrait
e3f252f1-c7ad-4c62-a471-9ade2dbf72cd,"religious, baroque",religious art
e42207d5-da42-4406-9410-697a09565a39,"landscape, seascape",marine art
e4bee7bc-9f32-4767-9d0a-bc7da71529ba,"Portraiture, Native American Art",portrait
e4c2f9a1-5382-459a-abf9-4a4eeb38c23c,"Baroque, Historical",history painting
e4cf9629-1e1c-4dfc-89fd-b28084d92c4c,Impressionism,genre art
e50bf5ad-00d2-4436-b099-9a182a1c8302,Impressionism,portrait
e5353d6d-740e-4a61-ad33-74eb59bf2766,"landscape, nautical",landscape painting
e58f61d0-ce8e-4bdd-9637-466b3e78a0dc,"landscape, pastoral",landscape painting
e591beb9-5577-49ef-af67-a06cd3ef404a,"religious, portrait",religious art
e5c83ba2-775b-45bd-a312-842af038a860,portrait,portrait
e6232e1b-1086-4d52-afc3-3c4bc6adba69,"religious, landscape",religious art
e64edf5c-07f3-43a2-9651-89c7b4a4cf8a,"Romanticism, Historical",genre art
e6b175a0-d71a-4a4c-9960-d365745fe38a,"Still Life, Nature Study",animal art
e6d17757-22ed-4a31-9853-1ab893081d35,"Portraiture, Fashion",portrait
e7511c10-e6bb-4448-85ba-5fa2a5d93246,"Historical, Military",mythological painting
e77ccf78-5103-44a0-bc98-e89ab319a7cd,"landscape, cityscape",landscape painting
e7ae9e7b-1a04-4c9a-8723-ce6f2efdc90c,"portrait, portraiture",portrait
e7f971d8-e0bd-48ad-8b72-6837c5c5f6b2,"religious, landscape",religious art
e8207879-8368-4fd8-a8be-dc19b4f95cab,"Romanticism, Realism",portrait
e83d4641-b7f6-4ee6-9a57-5a58f3988c28,"Domestic Scene, Realism",genre art
e8628dd6-b785-4f38-9bed-2e2583f0527d,portrait,religious art
e87c79e5-682d-4cd3-96ca-9358c754c41f,"Religious, Family",genre art
e8dde052-a309-42e7-ac30-e8cd4728fc73,"landscape, cityscape",landscape painting
e902c0e1-06a0-4131-8113-e7f0aafa79d4,"religious, painting",religious art
e9207f2d-9602-4a15-8dda-e25f30ed7dc9,"Romanticism, Nude",allegory
e988c8bd-0bbb-4d78-8e77-af56d065222e,"Portraiture, Realism",portrait
e9c84f3b-3d0a-44e7-bec4-fe2d3e6490f8,"Portraiture, Historical",portrait
e9e39102-2968-49e1-8c95-7bea14297fe6,"portrait, historical",portrait
ea25ea6e-0a0c-4542-b255-078dfc62a61a,"Historical, Religious",history painting
ea2773f9-f32b-4975-b5ee-5250b56c7aee,"religious, portrait",religious art
ea799bcb-90f5-40b1-8f8b-e272788fff4c,"portrait, genre painting",portrait
eaa51a6a-3058-462d-91ee-5e818e329486,"landscape, religious",landscape painting
ead04b8e-a4a2-4f19-a50a-412bd5949e52,"Portraiture, Historical",portrait
eaec9a35-b789-4048-905a-cd9856451f8a,landscape,landscape painting
eb291971-af17-4546-8679-3237cb2f3d27,"Miniature Painting, Portraiture",portrait
ebd7dcae-baa5-4b1a-91fb-db989ed87776,"landscape, cityscape",landscape painting
ebf6647e-bb3b-494e-8e05-3d7a0505b0d8,"landscape, painting",landscape painting
ec2ad9fa-90f5-4f88-97e5-99e43ea7309a,"religious, portrait",religious art
ecb20858-b39a-4691-9d38-4a89a2e11126,"portrait, historical",portrait
ecc57828-d461-4437-b2ab-1b68081de443,"Portraiture, Realism",portrait
eccf5efd-46b3-4f17-b121-ef7f7340075b,"Religious, Symbolism",religious art
ececc1f5-0433-4da2-a389-a9238c954f47,Self-Portrait with Pipe,self-portrait
ecf32ac0-7a35-4321-b1c4-9ff9afaab3a0,"Historical, Religious",mythological painting
ed06422f-2705-4a48-bcaf-9bf9091775bd,"Historical, War",mythological painting
ed5f13c6-9565-4cc3-8a56-40563d83cd1f,"Portraiture, Equestrian Portrait",portrait
edf28989-42b1-466e-b8c3-bb57a1b3b25a,"Portraiture, Historical",portrait
edff3230-3ed0-43b1-8fd9-690feb378040,"landscape, cityscape",landscape painting
ee135039-981c-4eab-8bbf-025b03b2957d,"portrait, portrait of a woman",portrait
ee8f704b-d8a6-40b4-a65b-110d457c79b8,landscape,landscape painting
ef01d7c6-bfb7-49db-9ba9-9dedf4d8c5f7,"Portraiture, Religious",portrait
ef0954a9-2b60-45e1-bb87-ebf7eeb92af9,"landscape, figurative",landscape painting
ef84b855-790b-4931-a7ad-fdf63e65f2cd,"beach scene, nude","nude, genre art"
ef98bfdb-a500-4f98-80b1-59ab9e7be8bc,"Portraiture, Historical",portrait
efaf339e-f867-4d4a-8723-71d9d5597f74,"Romanticism, Impressionism",genre art
efd7b68a-3ef4-4f5e-9843-3b0515b87bc8,religious,mythological painting
eff966c4-863a-4e35-83e4-fd0a57632ed5,landscape,landscape painting
f02dc595-65bb-4905-8355-6b577ea61c65,"Portraiture, Elegant Portrait",portrait
f051461e-2930-4404-923d-ee96f506a283,"religious, portrait",religious art
f094d52c-b494-4450-82be-afd0c8e2612a,"Portraiture, Historical",portrait
f0d414d0-8e4c-42ca-a762-df3b25cec11a,"portrait, religious",portrait
f0d5ab0b-a793-4f21-ab70-c0bb85eca2ae,"landscape, figurative",genre art
f1165240-6d16-43da-8dc2-9fab57f3dd98,"landscape, nude","nude, idyll"
f118ca88-defd-4e2a-9923-53e4191068aa,"Impressionism, Figurative Art",portrait
f13f6951-ed33-4485-9d3a-bc5584670d21,"religious, historical",religious art
f14841e1-1540-486b-9aad-4ec8bdbc5c7e,"Portraiture, Drama",portrait
f176414c-633d-4b9f-a2bb-4ea33261ca98,"Self-Portrait, Portraiture",portrait
f19de58e-3120-41ee-aa0f-d443d833e2b3,"landscape, sunset",landscape painting
f2531b40-94c9-4c67-a026-48c2102171dd,"religious, landscape",religious art
f2794efc-48af-4f50-b54d-013db3fd43fe,"landscape, seascapes",marine art
f2bd8544-6203-49b7-8018-7f79baaf09a9,"religious, landscape",religious art
f2c30af7-f2ed-4924-a839-92a0574d7af7,"Symbolism, Symbolic Portrait",allegory
f2ebe62e-a2f8-4e87-a1f9-859973a5c668,"landscape, cityscape",landscape painting
f2ed087d-f4ef-40df-abfb-d2af68cd5a51,"Portraiture, Historical",portrait
f2fb4516-bf9d-4d22-8f82-b75ca9d60fbc,"religious, portrait",religious art
